pmid,pmc_id,doi,title,first_author,authors,author_count,journal,publication_date,primary_type,all_publication_types,is_review,is_meta_analysis,is_guideline,is_systematic_review,has_fulltext,volume,issue,pages,appeared_in_iterations,num_iterations,is_duplicate
31534609,PMC6739663,10.1177/1941874419845732,Varicella Zoster Virus Vasculitis and Adult Cerebrovascular Disease.,Bakradze E,Bakradze E; Kirchoff KF; Antoniello D; Springer MV; Mabie PC ... (8 total),8,The Neurohospitalist,,Review,"Journal Article, Review",True,False,False,False,True,9,4,203-208,iteration_1_disease,1,False
31539634,,10.1016/j.cmi.2019.09.010,"Diagnostic accuracy of serum (1,3)-beta-d-glucan for neonatal invasive candidiasis: systematic review and meta-analysis.",Cohen JF,Cohen JF; Ouziel A; Matczak S; Brice J; Spijker R ... (8 total),8,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,,Meta-Analysis,"Journal Article, Meta-Analysis",False,True,False,False,False,26,3,291-298,iteration_2_and_3_combined,1,False
31548789,PMC6743744,10.1310/sci2503-222,Diagnosis of Urinary Tract Infection in the Neuropathic Bladder: Changing the Paradigm to Include the Microbiome.,Forster CS,Forster CS; Pohl H,2,Topics in spinal cord injury rehabilitation,,Review,"Journal Article, Review",True,False,False,False,True,25,3,222-227,"iteration_1_disease, iteration_2_and_3_combined",2,True
31550942,,10.1080/14787210.2019.1671823,Pneumocystis pneumonia in the twenty-first century: HIV-infected versus HIV-uninfected patients.,Cillóniz C,Cillóniz C; Dominedò C; Álvarez-Martínez MJ; Moreno A; García F ... (7 total),7,Expert review of anti-infective therapy,,Review,"Journal Article, Review",True,False,False,False,False,17,10,787-801,iteration_1_disease,1,False
31563877,PMC6874806,10.1136/gutjnl-2019-318712,Gastroparesis: a turning point in understanding and treatment.,Grover M,Grover M; Farrugia G; Stanghellini V,3,Gut,,Review,"Journal Article, Review",True,False,False,False,True,68,12,2238-2250,"iteration_2_and_3_combined, iteration_2_and_3_combined",2,True
31582037,PMC7040961,10.1016/j.rcl.2019.07.007,Causes of Acute Stroke: A Patterned Approach.,Knight-Greenfield A,Knight-Greenfield A; Nario JJQ; Gupta A,3,Radiologic clinics of North America,,Review,"Journal Article, Review",True,False,False,False,True,57,6,1093-1108,iteration_2_and_3_combined,1,False
31584371,PMC8193808,10.2174/1573396315666191004110549,Eosinophilic Esophagitis in Children: Clinical Findings and Diagnostic Approach.,De Matteis A,De Matteis A; Pagliaro G; Corleto VD; Pacchiarotti C; Di Giulio E ... (10 total),10,Current pediatric reviews,,Review,"Journal Article, Review",True,False,False,False,True,16,3,206-214,iteration_2_and_3_combined,1,False
31584459,PMC6884350,10.14309/ctg.0000000000000078,Small Intestinal Bacterial Overgrowth: Clinical Features and Therapeutic Management.,Rao SSC,Rao SSC; Bhagatwala J,2,Clinical and translational gastroenterology,,Review,"Journal Article, Review",True,False,False,False,True,10,10,e00078,iteration_2_and_3_combined,1,False
31599444,,10.26355/eurrev_201909_19035,Oral human papilloma virus infection: an overview of clinical-laboratory diagnosis and treatment.,Orrù G,Orrù G; Mameli A; Demontis C; Rossi P; Ratto D ... (12 total),12,European review for medical and pharmacological sciences,,Review,"Journal Article, Review",True,False,False,False,False,23,18,8148-8157,iteration_2_and_3_combined,1,False
31601143,PMC6826873,10.1177/1098612X19880435,Urinary tract infection and subclinical bacteriuria in cats: A clinical update.,Dorsch R,Dorsch R; Teichmann-Knorrn S; Sjetne Lund H,3,Journal of feline medicine and surgery,,Review,"Journal Article, Review",True,False,False,False,True,21,11,1023-1038,"iteration_1_disease, iteration_2_and_3_combined",2,True
31604059,PMC9432323,10.1016/j.jped.2019.08.006,Acute diarrhea with blood: diagnosis and drug treatment.,da Cruz Gouveia MA,da Cruz Gouveia MA; Lins MTC; da Silva GAP,3,Jornal de pediatria,,Review,"Journal Article, Review",True,False,False,False,True,96 Suppl 1,Suppl 1,20-28,iteration_2_and_3_combined,1,False
31607572,,10.1016/j.jmii.2019.08.018,Enteroviral infection in neonates.,Chuang YY,Chuang YY; Huang YC,2,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi",,Review,"Journal Article, Review",True,False,False,False,False,52,6,851-857,"iteration_2_and_3_combined, iteration_2_and_3_combined",2,True
31618357,PMC7005946,10.5935/0103-507X.20190060,"The role of natriuretic peptides in the management, outcomes and prognosis of sepsis and septic shock.",Pandompatam G,Pandompatam G; Kashani K; Vallabhajosyula S,3,Revista Brasileira de terapia intensiva,,Review,"Journal Article, Review",True,False,False,False,True,31,3,368-378,iteration_2_and_3_combined,1,False
31623503,,10.1080/14787210.2019.1682550,Tick transmission of toxoplasmosis.,Ben-Harari RR,Ben-Harari RR,1,Expert review of anti-infective therapy,,Review,"Journal Article, Review",True,False,False,False,False,17,11,911-917,iteration_2_and_3_combined,1,False
31641571,PMC5922328,10.15172/pneu.2014.5/446,"Viral pneumonia in adults and older children in sub-Saharan Africa - epidemiology, aetiology, diagnosis and management.",Ho A,Ho A,1,Pneumonia (Nathan Qld.),,Review,"Journal Article, Review",True,False,False,False,True,5,Suppl 1,18-29,iteration_1_disease,1,False
31649450,PMC6798292,10.4103/UA.UA_104_19,Management of urinary tract infection in women: A practical approach for everyday practice.,Abou Heidar NF,Abou Heidar NF; Degheili JA; Yacoubian AA; Khauli RB,4,Urology annals,,Review,"Journal Article, Review",True,False,False,False,True,11,4,339-346,iteration_1_disease,1,False
31651900,PMC6824658,10.1097/MD.0000000000017698,The immunity features and defects against primary cytomegalovirus infection post-splenectomy indicate an immunocompromised status: A PRISMA-compliant meta-analysis.,Liatsos GD,Liatsos GD,1,Medicine,,Meta-Analysis,"Journal Article, Meta-Analysis",False,True,False,False,True,98,43,e17698,iteration_1_disease,1,False
31654993,PMC8522405,10.34763/devperiodmed.20192303.159162,Pneumocystis pneumonia: still a serious disease in children.,Zakrzewska M,Zakrzewska M; Roszkowska R; Zakrzewski M; Maciorkowska E,4,Developmental period medicine,,Review,"Journal Article, Review",True,False,False,False,True,23,3,159-162,"iteration_1_disease, iteration_2_and_3_combined",2,True
31656479,PMC6794503,10.4314/ahs.v19i2.19,Neurological disorders in HIV in Africa: a review.,Howlett WP,Howlett WP,1,African health sciences,,Review,"Journal Article, Review",True,False,False,False,True,19,2,1953-1977,iteration_2_and_3_combined,1,False
31662810,PMC6791197,10.1155/2019/7107326,Histoplasmosis-Associated Hemophagocytic Lymphohistiocytosis: A Review of the Literature.,Jabr R,Jabr R; El Atrouni W; Male HJ; Hammoud KA,4,The Canadian journal of infectious diseases & medical microbiology = Journal canadien des maladies infectieuses et de la microbiologie medicale,,Review,"Journal Article, Review",True,False,False,False,True,2019,,7107326,iteration_1_disease,1,False
31666196,,10.1016/j.humpath.2019.10.003,Clinicopathologic features and pathologic diagnosis of hepatitis E.,Lenggenhager D,Lenggenhager D; Weber A,2,Human pathology,,Review,"Journal Article, Review",True,False,False,False,False,96,,34-38,iteration_2_and_3_combined,1,False
31667736,PMC7080891,10.1007/s11606-019-05413-9,Yoga for Treating Headaches: a Systematic Review and Meta-analysis.,Anheyer D,Anheyer D; Klose P; Lauche R; Saha FJ; Cramer H,5,Journal of general internal medicine,,Meta-Analysis,"Journal Article, Meta-Analysis",False,True,False,False,False,35,3,846-854,iteration_2_and_3_combined,1,False
31668198,PMC12362342,10.1016/j.idc.2019.07.003,Novel Avian Influenza A Virus Infections of Humans.,Uyeki TM,Uyeki TM; Peiris M,2,Infectious disease clinics of North America,,Review,"Journal Article, Review",True,False,False,False,True,33,4,907-932,iteration_1_disease,1,False
31670267,PMC6829784,10.4103/ijmr.IJMR_786_17,Tuberculous meningitis in children: Clinical management & outcome.,Daniel BD,Daniel BD; Grace GA; Natrajan M,3,The Indian journal of medical research,,Review,"Journal Article, Review",True,False,False,False,True,150,2,117-130,"iteration_2_and_3_combined, iteration_2_and_3_combined",2,True
31672835,PMC6975358,10.3174/ajnr.A6301,Lyme Disease: What the Neuroradiologist Needs to Know.,Valand HA,Valand HA; Goyal A; Melendez DA; Matharu SS; Mangat HS ... (6 total),6,AJNR. American journal of neuroradiology,,Review,"Journal Article, Review",True,False,False,False,True,40,12,1998-2000,iteration_1_disease,1,False
31674299,PMC6896859,10.4269/ajtmh.19-0237,Case Report: Lower Gastrointestinal Bleeding due to Entamoeba histolytica Detected Early by Multiplex PCR: Case Report and Review of the Laboratory Diagnosis of Amebiasis.,Madden GR,Madden GR; Shirley DA; Townsend G; Moonah S,4,The American journal of tropical medicine and hygiene,,Review,"Journal Article, Review",True,False,False,False,True,101,6,1380-1383,iteration_1_disease,1,False
31680234,,10.5603/ARM.2019.0056,"Acute subglottic laryngitis. Etiology, epidemiology, pathogenesis and clinical picture.",Mazurek H,Mazurek H; Bręborowicz A; Doniec Z; Emeryk A; Krenke K ... (7 total),7,Advances in respiratory medicine,,Practice Guideline,"Journal Article, Practice Guideline",False,False,True,False,False,87,5,308-316,iteration_2_and_3_combined,1,False
31685961,,10.1038/s41379-019-0399-1,Emerging infections: mimickers of common patterns seen in dermatopathology.,Bravo FG,Bravo FG,1,"Modern pathology : an official journal of the United States and Canadian Academy of Pathology, Inc",,Review,"Journal Article, Review",True,False,False,False,False,33,Suppl 1,118-127,iteration_1_disease,1,False
31692563,PMC6716584,10.2147/IMCRJ.S201678,Orbital cellulitis clinically mimicking rhabdomyosarcoma.,Amir SP,Amir SP; Kamaruddin MI; Akib MNR; Sirajuddin J,4,International medical case reports journal,,Review,"Journal Article, Review",True,False,False,False,True,12,,285-289,iteration_1_disease,1,False
31700628,PMC6826525,10.1177/2050640619872408,Clinical management of autoimmune hepatitis.,Pape S,Pape S; Schramm C; Gevers TJ,3,United European gastroenterology journal,,Review,"Journal Article, Review",True,False,False,False,True,7,9,1156-1163,iteration_2_and_3_combined,1,False
31708665,PMC6821114,10.3747/co.26.5007,Gemcitabine-induced pseudocellulitis: a case report and review of the literature.,Bami H,Bami H; Goodman C; Boldt G; Vincent M,4,"Current oncology (Toronto, Ont.)",,Review,"Journal Article, Review",True,False,False,False,True,26,5,e703-e706,iteration_1_disease,1,False
31709944,,10.5578/mb.68508,[A Rare Complication of Acute Diarrhae Caused by Cryptosporidium: Possible Hepatobiliary System Involvement in a Child without Immunodeficiency].,Savaş Şen Z,Savaş Şen Z; Taşar MA; Demirel Kaya F; Güneş A; Vezir E ... (6 total),6,Mikrobiyoloji bulteni,,Review,"Journal Article, Review",True,False,False,False,False,53,4,464-471,iteration_1_disease,1,False
31710586,,10.3949/ccjm.86a.18098,"STI update: Testing, treatment, and emerging threats.",Hlatshwayo M,Hlatshwayo M; Reno HEL; Yarbrough ML,3,Cleveland Clinic journal of medicine,,Review,"Journal Article, Review",True,False,False,False,False,86,11,733-740,iteration_2_and_3_combined,1,False
31721964,,10.1590/1806-9282.65.10.1308,Fever of unknown origin in special groups.,Santana LFE,Santana LFE; Rodrigues MS; Silva MPA; Brito RJVC; Nicacio JM ... (7 total),7,Revista da Associacao Medica Brasileira (1992),,Review,"Journal Article, Review",True,False,False,False,False,65,10,1308-1313,iteration_1_disease,1,False
31729203,PMC6987620,10.37201/req/2260.2019,Biomarkers of fungal infection: Expert opinion on the current situation.,Bouza E,Bouza E; Almirante B; García Rodríguez J; Garnacho-Montero J; Salavert M ... (7 total),7,Revista espanola de quimioterapia : publicacion oficial de la Sociedad Espanola de Quimioterapia,,Consensus Development Conference,"Consensus Development Conference, Journal Article",False,False,False,False,True,33,1,1-10,iteration_2_and_3_combined,1,False
31733122,,10.1111/odi.13234,The controversial natural history of oral herpes simplex virus type 1 infection.,Petti S,Petti S; Lodi G,2,Oral diseases,,Review,"Journal Article, Review",True,False,False,False,False,25,8,1850-1865,iteration_1_disease,1,False
31747556,PMC9432313,10.1016/j.jped.2019.10.004,The challenges of neonatal sepsis management.,Procianoy RS,Procianoy RS; Silveira RC,2,Jornal de pediatria,,Review,"Journal Article, Review",True,False,False,False,True,96 Suppl 1,Suppl 1,80-86,iteration_2_and_3_combined,1,False
31760115,,10.1016/j.cmi.2019.11.016,Diagnostic test accuracy of the BioFire® FilmArray® meningitis/encephalitis panel: a systematic review and meta-analysis.,Tansarli GS,Tansarli GS; Chapin KC,2,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,,Meta-Analysis,"Journal Article, Meta-Analysis",False,True,False,False,False,26,3,281-290,"iteration_2_and_3_combined, iteration_2_and_3_combined",2,True
31769944,,,,,,0,,,Review,Review,True,False,False,False,False,,,,iteration_1_disease,1,False
31769948,,,"Inpatient Hospital Stays and Emergency Department Visits Involving Influenza, 2006–2016.",Fingar KR,Fingar KR; Liang L; Stocks C,3,,,Review,Review,True,False,False,False,False,,,,iteration_1_disease,1,False
31783012,PMC9432043,10.1016/j.jped.2019.10.006,Urinary tract infection in pediatrics: an overview.,Simões E Silva AC,Simões E Silva AC; Oliveira EA; Mak RH,3,Jornal de pediatria,,Review,"Journal Article, Review",True,False,False,False,True,96 Suppl 1,Suppl 1,65-79,"iteration_1_disease, iteration_2_and_3_combined",2,True
31790645,PMC9432119,10.1016/j.jped.2019.09.008,Opportunistic infections in pediatrics: when to suspect and how to approach.,de Moraes-Pinto MI,de Moraes-Pinto MI; Ferrarini MAG,2,Jornal de pediatria,,Review,"Journal Article, Review",True,False,False,False,True,96 Suppl 1,Suppl 1,47-57,iteration_2_and_3_combined,1,False
31794858,,10.1016/j.rehab.2019.10.007,Sleep disorders in aging polio survivors: A systematic review.,Léotard A,Léotard A; Lévy J; Hartley S; Pages A; Genet F ... (8 total),8,Annals of physical and rehabilitation medicine,,Journal Article,Journal Article,False,False,False,False,False,63,6,543-553,iteration_2_and_3_combined,1,False
31802515,PMC7027449,10.1002/pd.5591,The MRI spectrum of congenital cytomegalovirus infection.,Diogo MC,Diogo MC; Glatter S; Binder J; Kiss H; Prayer D,5,Prenatal diagnosis,,Review,"Journal Article, Review",True,False,False,False,True,40,1,110-124,iteration_1_disease,1,False
31829454,,10.1111/myc.13044,Bridging the knowledge gap on mycoses in Africa: Setting up a Pan-African Mycology Working Group.,Oladele RO,Oladele RO; Akase IE; Fahal AH; Govender NP; Hoenigl M ... (10 total),10,Mycoses,,Review,"Journal Article, Review",True,False,False,False,False,63,3,244-249,iteration_2_and_3_combined,1,False
31837132,PMC11026082,10.1128/microbiolspec.GPP3-0014-2018,Epidemiology and Clinical Manifestations of Listeria monocytogenes Infection.,Schlech WF,Schlech WF,1,Microbiology spectrum,,Review,"Journal Article, Review",True,False,False,False,False,7,3,,"iteration_2_and_3_combined, iteration_2_and_3_combined",2,True
31843507,PMC9432279,10.1016/j.jped.2019.10.007,Septic shock in pediatrics: the state-of-the-art.,Garcia PCR,Garcia PCR; Tonial CT; Piva JP,3,Jornal de pediatria,,Review,"Journal Article, Review",True,False,False,False,True,96 Suppl 1,Suppl 1,87-98,"iteration_2_and_3_combined, iteration_2_and_3_combined",2,True
31844385,PMC6907033,10.1310/sci2504-331,Spinal Cord Injury Creates Unique Challenges in Diagnosis and Management of Catheter-Associated Urinary Tract Infection.,Skelton-Dudley F,Skelton-Dudley F; Doan J; Suda K; Holmes SA; Evans C ... (6 total),6,Topics in spinal cord injury rehabilitation,,Review,"Journal Article, Review",True,False,False,False,True,25,4,331-339,"iteration_1_disease, iteration_2_and_3_combined",2,True
31850686,PMC6918508,10.1002/jia2.25419,"Challenges of HIV diagnosis and management in the context of pre-exposure prophylaxis (PrEP), post-exposure prophylaxis (PEP), test and start and acute HIV infection: a scoping review.",Elliott T,Elliott T; Sanders EJ; Doherty M; Ndung'u T; Cohen M ... (11 total),11,Journal of the International AIDS Society,,Journal Article,Journal Article,False,False,False,False,True,22,12,e25419,iteration_1_disease,1,False
